Filing Date,Fund Name,Fund CIK,Accession Number,Filing URL,Name of Issuer,Title of Class,CUSIP,FIGI,Value Raw ($000s),Value ($000s),Shares/Principal Amount Raw,Shares/Principal Amount,SH/PRN,Put/Call,Investment Discretion,Other Manager,Other Managers (raw),All Columns (raw),Voting Authority - Sole,Voting Authority - Shared,Voting Authority - None
2022-02-11,Baupost Group (Seth Klarman),1061768,0001567619-22-003626,https://www.sec.gov/Archives/edgar/data/1061768/000156761922003626/0001567619-22-003626-index.htm,AURORA INNOVATION INC,*W EXP 11/03/202,051774115,,,,750000,750000,SH,,SOLE,,,"(x$1000): 2,333; ",750000,0,0
2022-02-11,Baupost Group (Seth Klarman),1061768,0001567619-22-003626,https://www.sec.gov/Archives/edgar/data/1061768/000156761922003626/0001567619-22-003626-index.htm,AVANTI ACQUISITION CORP,*W EXP 99/99/999,G0682V125,,,,2000000,2000000,SH,,SOLE,,,"(x$1000): 1,184; ",2000000,0,0
2022-02-11,Baupost Group (Seth Klarman),1061768,0001567619-22-003626,https://www.sec.gov/Archives/edgar/data/1061768/000156761922003626/0001567619-22-003626-index.htm,AVANTI ACQUISITION CORP,SHS CL A,G0682V109,,,,4000000,4000000,SH,,SOLE,,,"(x$1000): 39,280; ",4000000,0,0
2022-02-11,Baupost Group (Seth Klarman),1061768,0001567619-22-003626,https://www.sec.gov/Archives/edgar/data/1061768/000156761922003626/0001567619-22-003626-index.htm,CAZOO GROUP LTD,*W EXP 08/26/202,G2007L113,,,,1250000,1250000,SH,,SOLE,,,"(x$1000): 1,125; ",1250000,0,0
2022-02-11,Baupost Group (Seth Klarman),1061768,0001567619-22-003626,https://www.sec.gov/Archives/edgar/data/1061768/000156761922003626/0001567619-22-003626-index.htm,CULLINAN ONCOLOGY INC,COM,230031106,,,,1535560,1535560,SH,,SOLE,,,"(x$1000): 22,509; ",1535560,0,0
2022-02-11,Baupost Group (Seth Klarman),1061768,0001567619-22-003626,https://www.sec.gov/Archives/edgar/data/1061768/000156761922003626/0001567619-22-003626-index.htm,DIGITALBRIDGE GROUP INC,CL A COM,25401T108,,,,22877059,22877059,SH,,SOLE,,,"(x$1000): 190,566; ",22877059,0,0
2022-02-11,Baupost Group (Seth Klarman),1061768,0001567619-22-003626,https://www.sec.gov/Archives/edgar/data/1061768/000156761922003626/0001567619-22-003626-index.htm,DRAGONEER GROWTH OPT CORP II,CL A SHS,G28315102,,,,2000000,2000000,SH,,SOLE,,,"(x$1000): 19,540; ",2000000,0,0
2022-02-11,Baupost Group (Seth Klarman),1061768,0001567619-22-003626,https://www.sec.gov/Archives/edgar/data/1061768/000156761922003626/0001567619-22-003626-index.htm,DROPBOX INC,CL A,26210C104,,,,8095025,8095025,SH,,SOLE,,,"(x$1000): 198,652; ",8095025,0,0
2022-02-11,Baupost Group (Seth Klarman),1061768,0001567619-22-003626,https://www.sec.gov/Archives/edgar/data/1061768/000156761922003626/0001567619-22-003626-index.htm,ENCOMPASS HEALTH CORP,COM,29261A100,,,,716100,716100,SH,,SOLE,,,"(x$1000): 46,733; ",716100,0,0
2022-02-11,Baupost Group (Seth Klarman),1061768,0001567619-22-003626,https://www.sec.gov/Archives/edgar/data/1061768/000156761922003626/0001567619-22-003626-index.htm,ERMENEGILDO ZEGNA N V,*W EXP 12/17/202,N30577113,,,,700000,700000,SH,,SOLE,,,"(x$1000): 1,407; ",700000,0,0
2022-02-11,Baupost Group (Seth Klarman),1061768,0001567619-22-003626,https://www.sec.gov/Archives/edgar/data/1061768/000156761922003626/0001567619-22-003626-index.htm,FINCH THERAPEUTICS GROUP INC,COM,31773D101,,,,1132253,1132253,SH,,SOLE,,,"(x$1000): 11,289; ",1132253,0,0
2022-02-11,Baupost Group (Seth Klarman),1061768,0001567619-22-003626,https://www.sec.gov/Archives/edgar/data/1061768/000156761922003626/0001567619-22-003626-index.htm,FISERV INC,COM,337738108,,,,3050000,3050000,SH,,SOLE,,,"(x$1000): 316,560; ",3050000,0,0
2022-02-11,Baupost Group (Seth Klarman),1061768,0001567619-22-003626,https://www.sec.gov/Archives/edgar/data/1061768/000156761922003626/0001567619-22-003626-index.htm,GARRETT MOTION INC,COM,366505105,,,,3575000,3575000,SH,,SOLE,,,"(x$1000): 28,707; ",3575000,0,0
2022-02-11,Baupost Group (Seth Klarman),1061768,0001567619-22-003626,https://www.sec.gov/Archives/edgar/data/1061768/000156761922003626/0001567619-22-003626-index.htm,GARRETT MOTION INC,PFD CONV SER A,366505204,,,,25480292,25480292,SH,,SOLE,,,"(x$1000): 213,525; ",25480292,0,0
2022-02-11,Baupost Group (Seth Klarman),1061768,0001567619-22-003626,https://www.sec.gov/Archives/edgar/data/1061768/000156761922003626/0001567619-22-003626-index.htm,GRAB HOLDINGS LIMITED,CLASS A ORD,G4124C109,,,,6402221,6402221,SH,,SOLE,,,"(x$1000): 43,372; ",6402221,0,0
2022-02-11,Baupost Group (Seth Klarman),1061768,0001567619-22-003626,https://www.sec.gov/Archives/edgar/data/1061768/000156761922003626/0001567619-22-003626-index.htm,HIPPO HLDGS INC,*W EXP 99/99/999,433539111,,,,200000,200000,SH,,SOLE,,,(x$1000): 96; ,200000,0,0
2022-02-11,Baupost Group (Seth Klarman),1061768,0001567619-22-003626,https://www.sec.gov/Archives/edgar/data/1061768/000156761922003626/0001567619-22-003626-index.htm,HORIZON ACQUISITION CORPORAT,*W EXP 10/19/202,G46044114,,,,1166666,1166666,SH,,SOLE,,,"(x$1000): 1,085; ",1166666,0,0
2022-02-11,Baupost Group (Seth Klarman),1061768,0001567619-22-003626,https://www.sec.gov/Archives/edgar/data/1061768/000156761922003626/0001567619-22-003626-index.htm,INTEL CORP,COM,458140100,,,,18036950,18036950,SH,,SOLE,,,"(x$1000): 928,903; ",18036950,0,0
2022-02-11,Baupost Group (Seth Klarman),1061768,0001567619-22-003626,https://www.sec.gov/Archives/edgar/data/1061768/000156761922003626/0001567619-22-003626-index.htm,IRONSOURCE LTD,CL A ORD SHS,M5R75Y101,,,,4000000,4000000,SH,,SOLE,,,"(x$1000): 30,960; ",4000000,0,0
2022-02-11,Baupost Group (Seth Klarman),1061768,0001567619-22-003626,https://www.sec.gov/Archives/edgar/data/1061768/000156761922003626/0001567619-22-003626-index.htm,JOBY AVIATION INC,COMMON STOCK,G65163100,,,,9620793,9620793,SH,,SOLE,,,"(x$1000): 70,232; ",9620793,0,0
2022-02-11,Baupost Group (Seth Klarman),1061768,0001567619-22-003626,https://www.sec.gov/Archives/edgar/data/1061768/000156761922003626/0001567619-22-003626-index.htm,JOBY AVIATION INC,*W EXP 08/10/202,G65163118,,,,875000,875000,SH,,SOLE,,,"(x$1000): 1,365; ",875000,0,0
2022-02-11,Baupost Group (Seth Klarman),1061768,0001567619-22-003626,https://www.sec.gov/Archives/edgar/data/1061768/000156761922003626/0001567619-22-003626-index.htm,LIBERTY GLOBAL PLC,SHS CL A,G5480U104,,,,7657205,7657205,SH,,SOLE,,,"(x$1000): 212,411; ",7657205,0,0
2022-02-11,Baupost Group (Seth Klarman),1061768,0001567619-22-003626,https://www.sec.gov/Archives/edgar/data/1061768/000156761922003626/0001567619-22-003626-index.htm,LIBERTY GLOBAL PLC,SHS CL C,G5480U120,,,,53971307,53971307,SH,,SOLE,,,"(x$1000): 1,516,054; ",53971307,0,0
2022-02-11,Baupost Group (Seth Klarman),1061768,0001567619-22-003626,https://www.sec.gov/Archives/edgar/data/1061768/000156761922003626/0001567619-22-003626-index.htm,LIBERTY MEDIA ACQUISITION CO,*W EXP 01/22/202,53073L112,,,,640000,640000,SH,,SOLE,,,"(x$1000): 1,120; ",640000,0,0
2022-02-11,Baupost Group (Seth Klarman),1061768,0001567619-22-003626,https://www.sec.gov/Archives/edgar/data/1061768/000156761922003626/0001567619-22-003626-index.htm,LIBERTY MEDIA ACQUISITION CO,COM SR A,53073L104,,,,3200000,3200000,SH,,SOLE,,,"(x$1000): 32,896; ",3200000,0,0
2022-02-11,Baupost Group (Seth Klarman),1061768,0001567619-22-003626,https://www.sec.gov/Archives/edgar/data/1061768/000156761922003626/0001567619-22-003626-index.htm,LIBERTY MEDIA CORP DEL,COM A SIRIUSXM,531229409,,,,4975000,4975000,SH,,SOLE,,,"(x$1000): 252,979; ",4975000,0,0
2022-02-11,Baupost Group (Seth Klarman),1061768,0001567619-22-003626,https://www.sec.gov/Archives/edgar/data/1061768/000156761922003626/0001567619-22-003626-index.htm,LIBERTY MEDIA CORP DEL,COM C SIRIUSXM,531229607,,,,10509867,10509867,SH,,SOLE,,,"(x$1000): 534,427; ",10509867,0,0
2022-02-11,Baupost Group (Seth Klarman),1061768,0001567619-22-003626,https://www.sec.gov/Archives/edgar/data/1061768/000156761922003626/0001567619-22-003626-index.htm,META PLATFORMS INC,CL A,30303M102,,,,984500,984500,SH,,SOLE,,,"(x$1000): 331,137; ",984500,0,0
2022-02-11,Baupost Group (Seth Klarman),1061768,0001567619-22-003626,https://www.sec.gov/Archives/edgar/data/1061768/000156761922003626/0001567619-22-003626-index.htm,MICRON TECHNOLOGY INC,COM,595112103,,,,3250416,3250416,SH,,SOLE,,,"(x$1000): 302,776; ",3250416,0,0
2022-02-11,Baupost Group (Seth Klarman),1061768,0001567619-22-003626,https://www.sec.gov/Archives/edgar/data/1061768/000156761922003626/0001567619-22-003626-index.htm,NEXSTAR MEDIA GROUP INC,CL A,65336K103,,,,1712092,1712092,SH,,SOLE,,,"(x$1000): 258,492; ",1712092,0,0
2022-02-11,Baupost Group (Seth Klarman),1061768,0001567619-22-003626,https://www.sec.gov/Archives/edgar/data/1061768/000156761922003626/0001567619-22-003626-index.htm,NOBLE CORP NEW,SHS,G6610J209,,,,104928,104928,SH,,SOLE,,,"(x$1000): 2,467; ",104928,0,0
2022-02-11,Baupost Group (Seth Klarman),1061768,0001567619-22-003626,https://www.sec.gov/Archives/edgar/data/1061768/000156761922003626/0001567619-22-003626-index.htm,NORTONLIFELOCK INC,COM,668771108,,,,5780000,5780000,SH,,SOLE,,,"(x$1000): 150,164; ",5780000,0,0
2022-02-11,Baupost Group (Seth Klarman),1061768,0001567619-22-003626,https://www.sec.gov/Archives/edgar/data/1061768/000156761922003626/0001567619-22-003626-index.htm,NUVATION BIO INC,COM CL A,67080N101,,,,8623021,8623021,SH,,SOLE,,,"(x$1000): 72,957; ",8623021,0,0
2022-02-11,Baupost Group (Seth Klarman),1061768,0001567619-22-003626,https://www.sec.gov/Archives/edgar/data/1061768/000156761922003626/0001567619-22-003626-index.htm,OUTBRAIN INC,COM,69002R103,,,,792000,792000,SH,,SOLE,,,"(x$1000): 11,088; ",792000,0,0
2022-02-11,Baupost Group (Seth Klarman),1061768,0001567619-22-003626,https://www.sec.gov/Archives/edgar/data/1061768/000156761922003626/0001567619-22-003626-index.htm,PERSHING SQUARE TONTINE HLDG,*W EXP 07/24/202,71531R117,,,,1944444,1944444,SH,,SOLE,,,"(x$1000): 2,567; ",1944444,0,0
2022-02-11,Baupost Group (Seth Klarman),1061768,0001567619-22-003626,https://www.sec.gov/Archives/edgar/data/1061768/000156761922003626/0001567619-22-003626-index.htm,PERSHING SQUARE TONTINE HLDG,COM CL A,71531R109,,,,9550504,9550504,SH,,SOLE,,,"(x$1000): 188,336; ",9550504,0,0
2022-02-11,Baupost Group (Seth Klarman),1061768,0001567619-22-003626,https://www.sec.gov/Archives/edgar/data/1061768/000156761922003626/0001567619-22-003626-index.htm,QORVO INC,COM,74736K101,,,,5945744,5945744,SH,,SOLE,,,"(x$1000): 929,855; ",5945744,0,0
2022-02-11,Baupost Group (Seth Klarman),1061768,0001567619-22-003626,https://www.sec.gov/Archives/edgar/data/1061768/000156761922003626/0001567619-22-003626-index.htm,REDBALL ACQUISITION CORP,*W EXP 08/17/202,G7417R113,,,,1650000,1650000,SH,,SOLE,,,"(x$1000): 2,050; ",1650000,0,0
2022-02-11,Baupost Group (Seth Klarman),1061768,0001567619-22-003626,https://www.sec.gov/Archives/edgar/data/1061768/000156761922003626/0001567619-22-003626-index.htm,SS&C TECHNOLOGIES HLDGS INC,COM,78467J100,,,,3816892,3816892,SH,,SOLE,,,"(x$1000): 312,909; ",3816892,0,0
2022-02-11,Baupost Group (Seth Klarman),1061768,0001567619-22-003626,https://www.sec.gov/Archives/edgar/data/1061768/000156761922003626/0001567619-22-003626-index.htm,SVF INVESTMENT CORP,*W EXP 12/20/202,G8601L128,,,,200000,200000,SH,,SOLE,,,(x$1000): 260; ,200000,0,0
2022-02-11,Baupost Group (Seth Klarman),1061768,0001567619-22-003626,https://www.sec.gov/Archives/edgar/data/1061768/000156761922003626/0001567619-22-003626-index.htm,SVF INVESTMENT CORP,CL A SHS,G8601L102,,,,1000000,1000000,SH,,SOLE,,,"(x$1000): 10,040; ",1000000,0,0
2022-02-11,Baupost Group (Seth Klarman),1061768,0001567619-22-003626,https://www.sec.gov/Archives/edgar/data/1061768/000156761922003626/0001567619-22-003626-index.htm,THERAVANCE BIOPHARMA INC,COM,G8807B106,,,,13660168,13660168,SH,,SOLE,,,"(x$1000): 150,945; ",13660168,0,0
2022-02-11,Baupost Group (Seth Klarman),1061768,0001567619-22-003626,https://www.sec.gov/Archives/edgar/data/1061768/000156761922003626/0001567619-22-003626-index.htm,THERAVANCE BIOPHARMA INC,NOTE 3.250%11/0,88339KAA0,,,,30000000,30000000,PRN,,SOLE,,,"(x$1000): 28,783; ",30000000,0,0
2022-02-11,Baupost Group (Seth Klarman),1061768,0001567619-22-003626,https://www.sec.gov/Archives/edgar/data/1061768/000156761922003626/0001567619-22-003626-index.htm,TRILOGY METALS INC NEW,COM,89621C105,,,,11708547,11708547,SH,,SOLE,,,"(x$1000): 19,319; ",11708547,0,0
2022-02-11,Baupost Group (Seth Klarman),1061768,0001567619-22-003626,https://www.sec.gov/Archives/edgar/data/1061768/000156761922003626/0001567619-22-003626-index.htm,VERINT SYS INC,COM,92343X100,,,,3754965,3754965,SH,,SOLE,,,"(x$1000): 197,173; ",3754965,0,0
2022-02-11,Baupost Group (Seth Klarman),1061768,0001567619-22-003626,https://www.sec.gov/Archives/edgar/data/1061768/000156761922003626/0001567619-22-003626-index.htm,VERITIV CORP,COM,923454102,,,,3564439,3564439,SH,,SOLE,,,"(x$1000): 436,893; ",3564439,0,0
2022-02-11,Baupost Group (Seth Klarman),1061768,0001567619-22-003626,https://www.sec.gov/Archives/edgar/data/1061768/000156761922003626/0001567619-22-003626-index.htm,VERTICAL AEROSPACE LTD,*W EXP 09/15/202,G9471C115,,,,1485000,1485000,SH,,SOLE,,,"(x$1000): 1,010; ",1485000,0,0
2022-02-11,Baupost Group (Seth Klarman),1061768,0001567619-22-003626,https://www.sec.gov/Archives/edgar/data/1061768/000156761922003626/0001567619-22-003626-index.htm,VIASAT INC,COM,92552V100,,,,16288959,16288959,SH,,SOLE,,,"(x$1000): 725,510; ",16288959,0,0
2022-02-11,Baupost Group (Seth Klarman),1061768,0001567619-22-003626,https://www.sec.gov/Archives/edgar/data/1061768/000156761922003626/0001567619-22-003626-index.htm,WILLIS TOWERS WATSON PLC LTD,SHS,G96629103,,,,1250000,1250000,SH,,SOLE,,,"(x$1000): 296,863; ",1250000,0,0
2021-11-12,Baupost Group (Seth Klarman),1061768,0001567619-21-020056,https://www.sec.gov/Archives/edgar/data/1061768/000156761921020056/0001567619-21-020056-index.htm,ADVANTAGE SOLUTIONS INC,COM CL A,00791N102,,,,12195000,12195000,SH,,SOLE,,,"(x$1000): 103,687; ",12195000,0,0
2021-11-12,Baupost Group (Seth Klarman),1061768,0001567619-21-020056,https://www.sec.gov/Archives/edgar/data/1061768/000156761921020056/0001567619-21-020056-index.htm,ALPHABET INC,CAP STK CL C,02079K107,,,,290930,290930,SH,,SOLE,,,"(x$1000): 775,419; ",290930,0,0
2021-11-12,Baupost Group (Seth Klarman),1061768,0001567619-21-020056,https://www.sec.gov/Archives/edgar/data/1061768/000156761921020056/0001567619-21-020056-index.htm,ALTIMETER GROWTH CORP 2,COM CL A,G0371B109,,,,2500000,2500000,SH,,SOLE,,,"(x$1000): 24,725; ",2500000,0,0
2021-11-12,Baupost Group (Seth Klarman),1061768,0001567619-21-020056,https://www.sec.gov/Archives/edgar/data/1061768/000156761921020056/0001567619-21-020056-index.htm,ARCHAEA ENERGY INC,COM CL A,03940F103,,,,3500000,3500000,SH,,SOLE,,,"(x$1000): 58,967; ",3500000,0,0
2021-11-12,Baupost Group (Seth Klarman),1061768,0001567619-21-020056,https://www.sec.gov/Archives/edgar/data/1061768/000156761921020056/0001567619-21-020056-index.htm,ATARA BIOTHERAPEUTICS INC,COM,046513107,,,,8477488,8477488,SH,,SOLE,,,"(x$1000): 151,747; ",8477488,0,0
2021-11-12,Baupost Group (Seth Klarman),1061768,0001567619-21-020056,https://www.sec.gov/Archives/edgar/data/1061768/000156761921020056/0001567619-21-020056-index.htm,AVANTI ACQUISITION CORP,*W EXP 99/99/999,G0682V125,,,,2000000,2000000,SH,,SOLE,,,"(x$1000): 1,308; ",2000000,0,0
2021-11-12,Baupost Group (Seth Klarman),1061768,0001567619-21-020056,https://www.sec.gov/Archives/edgar/data/1061768/000156761921020056/0001567619-21-020056-index.htm,AVANTI ACQUISITION CORP,SHS CL A,G0682V109,,,,4000000,4000000,SH,,SOLE,,,"(x$1000): 39,160; ",4000000,0,0
2021-11-12,Baupost Group (Seth Klarman),1061768,0001567619-21-020056,https://www.sec.gov/Archives/edgar/data/1061768/000156761921020056/0001567619-21-020056-index.htm,BROADSTONE ACQUISITION CORP,*W EXP 09/15/202,G1739V126,,,,1485000,1485000,SH,,SOLE,,,"(x$1000): 1,604; ",1485000,0,0
2021-11-12,Baupost Group (Seth Klarman),1061768,0001567619-21-020056,https://www.sec.gov/Archives/edgar/data/1061768/000156761921020056/0001567619-21-020056-index.htm,BROADSTONE ACQUISITION CORP,SHS CL A,G1739V100,,,,2970000,2970000,SH,,SOLE,,,"(x$1000): 29,552; ",2970000,0,0
2021-11-12,Baupost Group (Seth Klarman),1061768,0001567619-21-020056,https://www.sec.gov/Archives/edgar/data/1061768/000156761921020056/0001567619-21-020056-index.htm,CAZOO GROUP LTD,*W EXP 08/26/202,G2007L113,,,,1250000,1250000,SH,,SOLE,,,"(x$1000): 1,863; ",1250000,0,0
2021-11-12,Baupost Group (Seth Klarman),1061768,0001567619-21-020056,https://www.sec.gov/Archives/edgar/data/1061768/000156761921020056/0001567619-21-020056-index.htm,CULLINAN ONCOLOGY INC,COM,230031106,,,,1835560,1835560,SH,,SOLE,,,"(x$1000): 40,237; ",1835560,0,0
2021-11-12,Baupost Group (Seth Klarman),1061768,0001567619-21-020056,https://www.sec.gov/Archives/edgar/data/1061768/000156761921020056/0001567619-21-020056-index.htm,DIGITALBRIDGE GROUP INC,CL A COM,25401T108,,,,22877059,22877059,SH,,SOLE,,,"(x$1000): 137,949; ",22877059,0,0
2021-11-12,Baupost Group (Seth Klarman),1061768,0001567619-21-020056,https://www.sec.gov/Archives/edgar/data/1061768/000156761921020056/0001567619-21-020056-index.htm,DRAGONEER GROWTH OPPTY CORP,SHS CL A,G28314105,,,,1000000,1000000,SH,,SOLE,,,"(x$1000): 9,950; ",1000000,0,0
2021-11-12,Baupost Group (Seth Klarman),1061768,0001567619-21-020056,https://www.sec.gov/Archives/edgar/data/1061768/000156761921020056/0001567619-21-020056-index.htm,DRAGONEER GROWTH OPT CORP II,CL A SHS,G28315102,,,,2000000,2000000,SH,,SOLE,,,"(x$1000): 19,600; ",2000000,0,0
2021-11-12,Baupost Group (Seth Klarman),1061768,0001567619-21-020056,https://www.sec.gov/Archives/edgar/data/1061768/000156761921020056/0001567619-21-020056-index.htm,DROPBOX INC,CL A,26210C104,,,,9287500,9287500,SH,,SOLE,,,"(x$1000): 271,381; ",9287500,0,0
2021-11-12,Baupost Group (Seth Klarman),1061768,0001567619-21-020056,https://www.sec.gov/Archives/edgar/data/1061768/000156761921020056/0001567619-21-020056-index.htm,EBAY INC.,COM,278642103,,,,5982667,5982667,SH,,SOLE,,,"(x$1000): 416,812; ",5982667,0,0
2021-11-12,Baupost Group (Seth Klarman),1061768,0001567619-21-020056,https://www.sec.gov/Archives/edgar/data/1061768/000156761921020056/0001567619-21-020056-index.htm,FACEBOOK INC,CL A,30303M102,,,,1547000,1547000,SH,,SOLE,,,"(x$1000): 525,036; ",1547000,0,0
2021-11-12,Baupost Group (Seth Klarman),1061768,0001567619-21-020056,https://www.sec.gov/Archives/edgar/data/1061768/000156761921020056/0001567619-21-020056-index.htm,FINCH THERAPEUTICS GROUP INC,COM,31773D101,,,,1208159,1208159,SH,,SOLE,,,"(x$1000): 15,706; ",1208159,0,0
2021-11-12,Baupost Group (Seth Klarman),1061768,0001567619-21-020056,https://www.sec.gov/Archives/edgar/data/1061768/000156761921020056/0001567619-21-020056-index.htm,GARRETT MOTION INC,COM,366505105,,,,3575000,3575000,SH,,SOLE,,,"(x$1000): 26,348; ",3575000,0,0
2021-11-12,Baupost Group (Seth Klarman),1061768,0001567619-21-020056,https://www.sec.gov/Archives/edgar/data/1061768/000156761921020056/0001567619-21-020056-index.htm,HIPPO HLDGS INC,*W EXP 99/99/999,433539111,,,,200000,200000,SH,,SOLE,,,(x$1000): 184; ,200000,0,0
2021-11-12,Baupost Group (Seth Klarman),1061768,0001567619-21-020056,https://www.sec.gov/Archives/edgar/data/1061768/000156761921020056/0001567619-21-020056-index.htm,HORIZON ACQUISITION CORPORAT,*W EXP 10/19/202,G46044114,,,,1166666,1166666,SH,,SOLE,,,"(x$1000): 1,050; ",1166666,0,0
2021-11-12,Baupost Group (Seth Klarman),1061768,0001567619-21-020056,https://www.sec.gov/Archives/edgar/data/1061768/000156761921020056/0001567619-21-020056-index.htm,HORIZON ACQUISITION CORPORAT,SHS CL A,G46044106,,,,3499998,3499998,SH,,SOLE,,,"(x$1000): 34,300; ",3499998,0,0
2021-11-12,Baupost Group (Seth Klarman),1061768,0001567619-21-020056,https://www.sec.gov/Archives/edgar/data/1061768/000156761921020056/0001567619-21-020056-index.htm,INTEL CORP,COM,458140100,,,,19744950,19744950,SH,,SOLE,,,"(x$1000): 1,052,011; ",19744950,0,0
2021-11-12,Baupost Group (Seth Klarman),1061768,0001567619-21-020056,https://www.sec.gov/Archives/edgar/data/1061768/000156761921020056/0001567619-21-020056-index.htm,INTERNATIONAL FLAVORS&FRAGRA,COM,459506101,,,,1242483,1242483,SH,,SOLE,,,"(x$1000): 166,145; ",1242483,0,0
2021-11-12,Baupost Group (Seth Klarman),1061768,0001567619-21-020056,https://www.sec.gov/Archives/edgar/data/1061768/000156761921020056/0001567619-21-020056-index.htm,INVESTINDUSTRIAL ACQUISITION,*W EXP 10/30/202,G4771L113,,,,700000,700000,SH,,SOLE,,,(x$1000): 903; ,700000,0,0
2021-11-12,Baupost Group (Seth Klarman),1061768,0001567619-21-020056,https://www.sec.gov/Archives/edgar/data/1061768/000156761921020056/0001567619-21-020056-index.htm,INVESTINDUSTRIAL ACQUISITION,SHS CL A,G4771L105,,,,2100000,2100000,SH,,SOLE,,,"(x$1000): 20,853; ",2100000,0,0
2021-11-12,Baupost Group (Seth Klarman),1061768,0001567619-21-020056,https://www.sec.gov/Archives/edgar/data/1061768/000156761921020056/0001567619-21-020056-index.htm,IRONSOURCE LTD,CL A ORD SHS,M5R75Y101,,,,8000000,8000000,SH,,SOLE,,,"(x$1000): 86,960; ",8000000,0,0
2021-11-12,Baupost Group (Seth Klarman),1061768,0001567619-21-020056,https://www.sec.gov/Archives/edgar/data/1061768/000156761921020056/0001567619-21-020056-index.htm,JOBY AVIATION INC,COMMON STOCK,G65163100,,,,10000000,10000000,SH,,SOLE,,,"(x$1000): 96,052; ",10000000,0,0
2021-11-12,Baupost Group (Seth Klarman),1061768,0001567619-21-020056,https://www.sec.gov/Archives/edgar/data/1061768/000156761921020056/0001567619-21-020056-index.htm,JOBY AVIATION INC,*W EXP 08/10/202,G65163118,,,,875000,875000,SH,,SOLE,,,"(x$1000): 1,969; ",875000,0,0
2021-11-12,Baupost Group (Seth Klarman),1061768,0001567619-21-020056,https://www.sec.gov/Archives/edgar/data/1061768/000156761921020056/0001567619-21-020056-index.htm,LIBERTY GLOBAL PLC,SHS CL A,G5480U104,,,,7657205,7657205,SH,,SOLE,,,"(x$1000): 228,185; ",7657205,0,0
2021-11-12,Baupost Group (Seth Klarman),1061768,0001567619-21-020056,https://www.sec.gov/Archives/edgar/data/1061768/000156761921020056/0001567619-21-020056-index.htm,LIBERTY GLOBAL PLC,SHS CL C,G5480U120,,,,53971307,53971307,SH,,SOLE,,,"(x$1000): 1,589,995; ",53971307,0,0
2021-11-12,Baupost Group (Seth Klarman),1061768,0001567619-21-020056,https://www.sec.gov/Archives/edgar/data/1061768/000156761921020056/0001567619-21-020056-index.htm,LIBERTY MEDIA ACQUISITION CO,*W EXP 01/22/202,53073L112,,,,640000,640000,SH,,SOLE,,,(x$1000): 928; ,640000,0,0
2021-11-12,Baupost Group (Seth Klarman),1061768,0001567619-21-020056,https://www.sec.gov/Archives/edgar/data/1061768/000156761921020056/0001567619-21-020056-index.htm,LIBERTY MEDIA ACQUISITION CO,COM SR A,53073L104,,,,3200000,3200000,SH,,SOLE,,,"(x$1000): 32,256; ",3200000,0,0
2021-11-12,Baupost Group (Seth Klarman),1061768,0001567619-21-020056,https://www.sec.gov/Archives/edgar/data/1061768/000156761921020056/0001567619-21-020056-index.htm,LIBERTY MEDIA CORP DEL,COM A SIRIUSXM,531229409,,,,4400000,4400000,SH,,SOLE,,,"(x$1000): 207,548; ",4400000,0,0
2021-11-12,Baupost Group (Seth Klarman),1061768,0001567619-21-020056,https://www.sec.gov/Archives/edgar/data/1061768/000156761921020056/0001567619-21-020056-index.htm,LIBERTY MEDIA CORP DEL,COM C SIRIUSXM,531229607,,,,9084867,9084867,SH,,SOLE,,,"(x$1000): 431,259; ",9084867,0,0
2021-11-12,Baupost Group (Seth Klarman),1061768,0001567619-21-020056,https://www.sec.gov/Archives/edgar/data/1061768/000156761921020056/0001567619-21-020056-index.htm,MICRON TECHNOLOGY INC,COM,595112103,,,,7163416,7163416,SH,,SOLE,,,"(x$1000): 508,459; ",7163416,0,0
2021-11-12,Baupost Group (Seth Klarman),1061768,0001567619-21-020056,https://www.sec.gov/Archives/edgar/data/1061768/000156761921020056/0001567619-21-020056-index.htm,NEXSTAR MEDIA GROUP INC,CL A,65336K103,,,,2046000,2046000,SH,,SOLE,,,"(x$1000): 310,910; ",2046000,0,0
2021-11-12,Baupost Group (Seth Klarman),1061768,0001567619-21-020056,https://www.sec.gov/Archives/edgar/data/1061768/000156761921020056/0001567619-21-020056-index.htm,NOBLE CORP NEW,SHS,G6610J209,,,,104928,104928,SH,,SOLE,,,"(x$1000): 2,709; ",104928,0,0
2021-11-12,Baupost Group (Seth Klarman),1061768,0001567619-21-020056,https://www.sec.gov/Archives/edgar/data/1061768/000156761921020056/0001567619-21-020056-index.htm,NUVATION BIO INC,COM CL A,67080N101,,,,8623021,8623021,SH,,SOLE,,,"(x$1000): 85,368; ",8623021,0,0
2021-11-12,Baupost Group (Seth Klarman),1061768,0001567619-21-020056,https://www.sec.gov/Archives/edgar/data/1061768/000156761921020056/0001567619-21-020056-index.htm,OUTBRAIN INC,COM,69002R103,,,,792000,792000,SH,,SOLE,,,"(x$1000): 11,722; ",792000,0,0
2021-11-12,Baupost Group (Seth Klarman),1061768,0001567619-21-020056,https://www.sec.gov/Archives/edgar/data/1061768/000156761921020056/0001567619-21-020056-index.htm,PERSHING SQUARE TONTINE HLDG,*W EXP 07/24/202,71531R117,,,,1944444,1944444,SH,,SOLE,,,"(x$1000): 2,508; ",1944444,0,0
